support,itemsets
0.08256880733944955,"frozenset({'LowRating', 'NonSummerRelease', 'NotPopularTop25', 'HighBudget'})"
0.07339449541284404,"frozenset({'LowRating', 'NonSummerRelease', 'PopularTop25', 'HighBudget'})"
0.09174311926605505,"frozenset({'LowRating', 'NonSummerRelease', 'ShortRuntime', 'HighBudget'})"
0.0779816513761468,"frozenset({'Thriller', 'LowRating', 'NonSummerRelease', 'HighBudget'})"
0.08256880733944955,"frozenset({'HighBudget', 'NonSummerRelease', 'NotPopularTop25', 'Science Fiction'})"
0.08256880733944955,"frozenset({'NonSummerRelease', 'HighBudget', 'Thriller', 'NotPopularTop25'})"
0.22018348623853212,"frozenset({'HighRating', 'NonSummerRelease', 'HighRevenue', 'LongRuntime'})"
0.23853211009174313,"frozenset({'HighRating', 'HighRevenue', 'LongRuntime', 'NotPopularTop25'})"
0.10091743119266056,"frozenset({'HighRating', 'HighRevenue', 'LongRuntime', 'Science Fiction'})"
0.0871559633027523,"frozenset({'HighRating', 'Thriller', 'HighRevenue', 'LongRuntime'})"
0.2018348623853211,"frozenset({'HighRating', 'NonSummerRelease', 'HighRevenue', 'NotPopularTop25'})"
0.0871559633027523,"frozenset({'HighRating', 'NonSummerRelease', 'HighRevenue', 'Science Fiction'})"
0.0871559633027523,"frozenset({'HighRating', 'HighRevenue', 'NotPopularTop25', 'Science Fiction'})"
0.2018348623853211,"frozenset({'HighRating', 'NonSummerRelease', 'LongRuntime', 'NotPopularTop25'})"
0.09174311926605505,"frozenset({'HighRating', 'NonSummerRelease', 'LongRuntime', 'Science Fiction'})"
0.0871559633027523,"frozenset({'HighRating', 'Thriller', 'NonSummerRelease', 'LongRuntime'})"
0.09174311926605505,"frozenset({'HighRating', 'LongRuntime', 'NotPopularTop25', 'Science Fiction'})"
0.08256880733944955,"frozenset({'HighRating', 'Thriller', 'LongRuntime', 'NotPopularTop25'})"
0.08256880733944955,"frozenset({'HighRating', 'LowBudget', 'NonSummerRelease', 'NotPopularTop25'})"
0.07339449541284404,"frozenset({'HighRating', 'NonSummerRelease', 'NotPopularTop25', 'Science Fiction'})"
0.22477064220183487,"frozenset({'HighRevenue', 'NonSummerRelease', 'LongRuntime', 'NotPopularTop25'})"
0.0963302752293578,"frozenset({'HighRevenue', 'NonSummerRelease', 'LongRuntime', 'Science Fiction'})"
0.10091743119266056,"frozenset({'HighRevenue', 'Thriller', 'NonSummerRelease', 'LongRuntime'})"
0.10091743119266056,"frozenset({'HighRevenue', 'LongRuntime', 'NotPopularTop25', 'Science Fiction'})"
0.0871559633027523,"frozenset({'HighRevenue', 'Thriller', 'LongRuntime', 'NotPopularTop25'})"
0.08256880733944955,"frozenset({'HighRevenue', 'LowRating', 'NonSummerRelease', 'NotPopularTop25'})"
0.07339449541284404,"frozenset({'HighRevenue', 'LowRating', 'NonSummerRelease', 'ShortRuntime'})"
0.07339449541284404,"frozenset({'HighRevenue', 'NonSummerRelease', 'NotPopularTop25', 'Science Fiction'})"
0.09174311926605505,"frozenset({'HighRevenue', 'NonSummerRelease', 'Thriller', 'NotPopularTop25'})"
0.0779816513761468,"frozenset({'Horror', 'LowRating', 'LowRevenue', 'LowBudget'})"
0.07339449541284404,"frozenset({'Horror', 'LowRating', 'LowBudget', 'NotPopularTop25'})"
0.08256880733944955,"frozenset({'Horror', 'LowRating', 'LowBudget', 'ShortRuntime'})"
0.0779816513761468,"frozenset({'LowBudget', 'Horror', 'LowRevenue', 'ShortRuntime'})"
0.07339449541284404,"frozenset({'LowBudget', 'Horror', 'ShortRuntime', 'NotPopularTop25'})"
0.0779816513761468,"frozenset({'Horror', 'LowRating', 'LowRevenue', 'ShortRuntime'})"
0.0779816513761468,"frozenset({'Horror', 'LowRating', 'NonSummerRelease', 'NotPopularTop25'})"
0.10091743119266056,"frozenset({'Horror', 'LowRating', 'NonSummerRelease', 'ShortRuntime'})"
0.0779816513761468,"frozenset({'Horror', 'LowRating', 'ShortRuntime', 'NotPopularTop25'})"
0.07339449541284404,"frozenset({'LowBudget', 'LowRating', 'LowRevenue', 'LongRuntime'})"
0.08256880733944955,"frozenset({'LowBudget', 'LowRevenue', 'LongRuntime', 'NotPopularTop25'})"
0.09174311926605505,"frozenset({'LowBudget', 'NonSummerRelease', 'LongRuntime', 'NotPopularTop25'})"
0.09174311926605505,"frozenset({'LowRating', 'NonSummerRelease', 'LongRuntime', 'NotPopularTop25'})"
0.0779816513761468,"frozenset({'NonSummerRelease', 'LongRuntime', 'NotPopularTop25', 'Science Fiction'})"
0.0779816513761468,"frozenset({'NonSummerRelease', 'Thriller', 'LongRuntime', 'NotPopularTop25'})"
0.29357798165137616,"frozenset({'NonSummerRelease', 'LowRating', 'LowRevenue', 'LowBudget'})"
0.29357798165137616,"frozenset({'LowBudget', 'LowRating', 'LowRevenue', 'NotPopularTop25'})"
0.28440366972477066,"frozenset({'LowBudget', 'LowRating', 'LowRevenue', 'ShortRuntime'})"
0.11467889908256881,"frozenset({'Thriller', 'LowRating', 'LowRevenue', 'LowBudget'})"
0.26146788990825687,"frozenset({'LowBudget', 'LowRating', 'NonSummerRelease', 'NotPopularTop25'})"
0.25229357798165136,"frozenset({'LowBudget', 'LowRating', 'NonSummerRelease', 'ShortRuntime'})"
0.08256880733944955,"frozenset({'Thriller', 'LowRating', 'NonSummerRelease', 'LowBudget'})"
0.24770642201834864,"frozenset({'LowBudget', 'LowRating', 'ShortRuntime', 'NotPopularTop25'})"
0.0779816513761468,"frozenset({'LowBudget', 'LowRating', 'Thriller', 'NotPopularTop25'})"
0.11009174311926606,"frozenset({'LowBudget', 'LowRating', 'Thriller', 'ShortRuntime'})"
0.29357798165137616,"frozenset({'NonSummerRelease', 'LowRevenue', 'LowBudget', 'NotPopularTop25'})"
0.2798165137614679,"frozenset({'NonSummerRelease', 'LowRevenue', 'ShortRuntime', 'LowBudget'})"
0.0871559633027523,"frozenset({'NonSummerRelease', 'LowRevenue', 'LowBudget', 'Thriller'})"
0.27522935779816515,"frozenset({'LowBudget', 'LowRevenue', 'ShortRuntime', 'NotPopularTop25'})"
0.0963302752293578,"frozenset({'Thriller', 'LowRevenue', 'LowBudget', 'NotPopularTop25'})"
0.11926605504587157,"frozenset({'Thriller', 'LowRevenue', 'ShortRuntime', 'LowBudget'})"
0.25229357798165136,"frozenset({'LowBudget', 'NonSummerRelease', 'ShortRuntime', 'NotPopularTop25'})"
0.0779816513761468,"frozenset({'NonSummerRelease', 'Thriller', 'LowBudget', 'NotPopularTop25'})"
0.0871559633027523,"frozenset({'Thriller', 'NonSummerRelease', 'ShortRuntime', 'LowBudget'})"
0.08256880733944955,"frozenset({'LowBudget', 'Thriller', 'ShortRuntime', 'NotPopularTop25'})"
0.26146788990825687,"frozenset({'NonSummerRelease', 'LowRating', 'LowRevenue', 'NotPopularTop25'})"
0.2706422018348624,"frozenset({'NonSummerRelease', 'LowRating', 'LowRevenue', 'ShortRuntime'})"
0.0963302752293578,"frozenset({'NonSummerRelease', 'LowRating', 'LowRevenue', 'Thriller'})"
0.24311926605504589,"frozenset({'LowRating', 'LowRevenue', 'ShortRuntime', 'NotPopularTop25'})"
0.07339449541284404,"frozenset({'Thriller', 'LowRating', 'LowRevenue', 'NotPopularTop25'})"
0.12385321100917432,"frozenset({'Thriller', 'LowRating', 'LowRevenue', 'ShortRuntime'})"
0.25229357798165136,"frozenset({'LowRating', 'NonSummerRelease', 'ShortRuntime', 'NotPopularTop25'})"
0.09174311926605505,"frozenset({'NonSummerRelease', 'LowRating', 'Thriller', 'NotPopularTop25'})"
0.09174311926605505,"frozenset({'PopularTop25', 'LowRating', 'NonSummerRelease', 'ShortRuntime'})"
0.12844036697247707,"frozenset({'Thriller', 'LowRating', 'NonSummerRelease', 'ShortRuntime'})"
0.09174311926605505,"frozenset({'LowRating', 'Thriller', 'ShortRuntime', 'NotPopularTop25'})"
0.24770642201834864,"frozenset({'NonSummerRelease', 'LowRevenue', 'ShortRuntime', 'NotPopularTop25'})"
0.10550458715596331,"frozenset({'NonSummerRelease', 'LowRevenue', 'ShortRuntime', 'Thriller'})"
0.0779816513761468,"frozenset({'Thriller', 'LowRevenue', 'ShortRuntime', 'NotPopularTop25'})"
0.08256880733944955,"frozenset({'NonSummerRelease', 'Thriller', 'ShortRuntime', 'NotPopularTop25'})"
0.10550458715596331,"frozenset({'HighRating', 'HighBudget', 'Action', 'Adventure', 'HighRevenue'})"
0.10091743119266056,"frozenset({'HighRating', 'HighBudget', 'LongRuntime', 'Action', 'Adventure'})"
0.0871559633027523,"frozenset({'HighRating', 'HighBudget', 'Action', 'Adventure', 'NonSummerRelease'})"
0.0963302752293578,"frozenset({'HighRating', 'HighBudget', 'Action', 'NotPopularTop25', 'Adventure'})"
0.11926605504587157,"frozenset({'HighBudget', 'LongRuntime', 'Action', 'Adventure', 'HighRevenue'})"
0.09174311926605505,"frozenset({'HighBudget', 'Action', 'Adventure', 'HighRevenue', 'NonSummerRelease'})"
0.10091743119266056,"frozenset({'HighBudget', 'Action', 'NotPopularTop25', 'Adventure', 'HighRevenue'})"
0.0779816513761468,"frozenset({'HighBudget', 'Action', 'Science Fiction', 'Adventure', 'HighRevenue'})"
0.0871559633027523,"frozenset({'HighBudget', 'LongRuntime', 'Action', 'Adventure', 'NonSummerRelease'})"
0.10091743119266056,"frozenset({'HighBudget', 'LongRuntime', 'Action', 'NotPopularTop25', 'Adventure'})"
0.07339449541284404,"frozenset({'HighBudget', 'LongRuntime', 'Action', 'Science Fiction', 'Adventure'})"
0.0779816513761468,"frozenset({'HighBudget', 'Action', 'NotPopularTop25', 'Adventure', 'NonSummerRelease'})"
0.10091743119266056,"frozenset({'HighRating', 'LongRuntime', 'Action', 'Adventure', 'HighRevenue'})"
0.0871559633027523,"frozenset({'HighRating', 'Action', 'Adventure', 'HighRevenue', 'NonSummerRelease'})"
0.0963302752293578,"frozenset({'HighRating', 'Action', 'NotPopularTop25', 'Adventure', 'HighRevenue'})"
0.08256880733944955,"frozenset({'HighRating', 'LongRuntime', 'Action', 'Adventure', 'NonSummerRelease'})"
0.0963302752293578,"frozenset({'HighRating', 'LongRuntime', 'Action', 'NotPopularTop25', 'Adventure'})"
0.0779816513761468,"frozenset({'HighRating', 'Action', 'NotPopularTop25', 'Adventure', 'NonSummerRelease'})"
0.09174311926605505,"frozenset({'LongRuntime', 'Action', 'Adventure', 'HighRevenue', 'NonSummerRelease'})"
0.10550458715596331,"frozenset({'LongRuntime', 'Action', 'NotPopularTop25', 'Adventure', 'HighRevenue'})"
0.0779816513761468,"frozenset({'LongRuntime', 'Action', 'Science Fiction', 'Adventure', 'HighRevenue'})"
0.08256880733944955,"frozenset({'Action', 'NotPopularTop25', 'Adventure', 'HighRevenue', 'NonSummerRelease'})"
0.08256880733944955,"frozenset({'LongRuntime', 'Action', 'NotPopularTop25', 'Adventure', 'NonSummerRelease'})"
0.1559633027522936,"frozenset({'HighRating', 'HighBudget', 'LongRuntime', 'Action', 'HighRevenue'})"
0.11926605504587157,"frozenset({'HighRating', 'HighBudget', 'Action', 'HighRevenue', 'NonSummerRelease'})"
0.13761467889908258,"frozenset({'HighRating', 'HighBudget', 'Action', 'NotPopularTop25', 'HighRevenue'})"
0.08256880733944955,"frozenset({'HighRating', 'HighBudget', 'Action', 'Science Fiction', 'HighRevenue'})"
0.11926605504587157,"frozenset({'HighRating', 'HighBudget', 'LongRuntime', 'Action', 'NonSummerRelease'})"
0.13761467889908258,"frozenset({'HighRating', 'HighBudget', 'LongRuntime', 'Action', 'NotPopularTop25'})"
0.0779816513761468,"frozenset({'HighRating', 'HighBudget', 'LongRuntime', 'Action', 'Science Fiction'})"
0.10091743119266056,"frozenset({'HighRating', 'HighBudget', 'Action', 'NotPopularTop25', 'NonSummerRelease'})"
0.07339449541284404,"frozenset({'HighRating', 'HighBudget', 'Action', 'Science Fiction', 'NotPopularTop25'})"
0.13302752293577982,"frozenset({'HighBudget', 'LongRuntime', 'Action', 'HighRevenue', 'NonSummerRelease'})"
0.15137614678899083,"frozenset({'HighBudget', 'LongRuntime', 'Action', 'NotPopularTop25', 'HighRevenue'})"
0.0963302752293578,"frozenset({'HighBudget', 'LongRuntime', 'Action', 'Science Fiction', 'HighRevenue'})"
0.11009174311926606,"frozenset({'HighBudget', 'Action', 'NotPopularTop25', 'HighRevenue', 'NonSummerRelease'})"
0.0779816513761468,"frozenset({'HighBudget', 'Action', 'Science Fiction', 'HighRevenue', 'NonSummerRelease'})"
0.0779816513761468,"frozenset({'HighBudget', 'Action', 'Science Fiction', 'NotPopularTop25', 'HighRevenue'})"
0.11009174311926606,"frozenset({'HighBudget', 'LongRuntime', 'Action', 'NotPopularTop25', 'NonSummerRelease'})"
0.0779816513761468,"frozenset({'HighBudget', 'LongRuntime', 'Action', 'Science Fiction', 'NotPopularTop25'})"
0.11926605504587157,"frozenset({'HighRating', 'LongRuntime', 'Action', 'HighRevenue', 'NonSummerRelease'})"
0.14220183486238533,"frozenset({'HighRating', 'LongRuntime', 'Action', 'NotPopularTop25', 'HighRevenue'})"
0.0779816513761468,"frozenset({'HighRating', 'LongRuntime', 'Action', 'Science Fiction', 'HighRevenue'})"
0.11009174311926606,"frozenset({'HighRating', 'Action', 'NotPopularTop25', 'HighRevenue', 'NonSummerRelease'})"
0.07339449541284404,"frozenset({'HighRating', 'Action', 'Science Fiction', 'NotPopularTop25', 'HighRevenue'})"
0.10550458715596331,"frozenset({'HighRating', 'LongRuntime', 'Action', 'NotPopularTop25', 'NonSummerRelease'})"
0.07339449541284404,"frozenset({'HighRating', 'LongRuntime', 'Action', 'Science Fiction', 'NotPopularTop25'})"
0.11926605504587157,"frozenset({'LongRuntime', 'Action', 'NotPopularTop25', 'HighRevenue', 'NonSummerRelease'})"
0.07339449541284404,"frozenset({'LongRuntime', 'Action', 'Science Fiction', 'HighRevenue', 'NonSummerRelease'})"
0.08256880733944955,"frozenset({'LongRuntime', 'Action', 'Science Fiction', 'NotPopularTop25', 'HighRevenue'})"
0.0871559633027523,"frozenset({'LowRevenue', 'Action', 'LowBudget', 'LowRating', 'NonSummerRelease'})"
0.0871559633027523,"frozenset({'LowRevenue', 'Action', 'ShortRuntime', 'LowBudget', 'LowRating'})"
0.07339449541284404,"frozenset({'Action', 'ShortRuntime', 'LowBudget', 'LowRating', 'NonSummerRelease'})"
0.09174311926605505,"frozenset({'LowRevenue', 'Action', 'ShortRuntime', 'LowBudget', 'NonSummerRelease'})"
0.07339449541284404,"frozenset({'LowRevenue', 'Action', 'ShortRuntime', 'NotPopularTop25', 'LowBudget'})"
0.07339449541284404,"frozenset({'LowRevenue', 'Action', 'ShortRuntime', 'LowRating', 'NonSummerRelease'})"
0.12844036697247707,"frozenset({'HighRating', 'HighBudget', 'LongRuntime', 'Adventure', 'HighRevenue'})"
0.13761467889908258,"frozenset({'HighRating', 'HighBudget', 'Adventure', 'HighRevenue', 'NonSummerRelease'})"
0.14220183486238533,"frozenset({'HighRating', 'HighBudget', 'NotPopularTop25', 'Adventure', 'HighRevenue'})"
0.0779816513761468,"frozenset({'HighRating', 'HighBudget', 'Science Fiction', 'Adventure', 'HighRevenue'})"
0.11009174311926606,"frozenset({'HighRating', 'HighBudget', 'LongRuntime', 'Adventure', 'NonSummerRelease'})"
0.11926605504587157,"frozenset({'HighRating', 'HighBudget', 'LongRuntime', 'NotPopularTop25', 'Adventure'})"
0.07339449541284404,"frozenset({'HighRating', 'HighBudget', 'LongRuntime', 'Science Fiction', 'Adventure'})"
0.11926605504587157,"frozenset({'HighRating', 'HighBudget', 'NotPopularTop25', 'Adventure', 'NonSummerRelease'})"
0.11926605504587157,"frozenset({'HighBudget', 'LongRuntime', 'Adventure', 'HighRevenue', 'NonSummerRelease'})"
0.12844036697247707,"frozenset({'HighBudget', 'LongRuntime', 'NotPopularTop25', 'Adventure', 'HighRevenue'})"
0.0871559633027523,"frozenset({'HighBudget', 'LongRuntime', 'Science Fiction', 'Adventure', 'HighRevenue'})"
0.12844036697247707,"frozenset({'HighBudget', 'NotPopularTop25', 'Adventure', 'HighRevenue', 'NonSummerRelease'})"
0.10550458715596331,"frozenset({'HighBudget', 'LongRuntime', 'NotPopularTop25', 'Adventure', 'NonSummerRelease'})"
0.11009174311926606,"frozenset({'HighRating', 'LongRuntime', 'Adventure', 'HighRevenue', 'NonSummerRelease'})"
0.11926605504587157,"frozenset({'HighRating', 'LongRuntime', 'NotPopularTop25', 'Adventure', 'HighRevenue'})"
0.07339449541284404,"frozenset({'HighRating', 'LongRuntime', 'Science Fiction', 'Adventure', 'HighRevenue'})"
0.11926605504587157,"frozenset({'HighRating', 'NotPopularTop25', 'Adventure', 'HighRevenue', 'NonSummerRelease'})"
0.10091743119266056,"frozenset({'HighRating', 'LongRuntime', 'NotPopularTop25', 'Adventure', 'NonSummerRelease'})"
0.11009174311926606,"frozenset({'LongRuntime', 'NotPopularTop25', 'Adventure', 'HighRevenue', 'NonSummerRelease'})"
0.07339449541284404,"frozenset({'LongRuntime', 'Science Fiction', 'NotPopularTop25', 'Adventure', 'HighRevenue'})"
0.07339449541284404,"frozenset({'LowRevenue', 'NotPopularTop25', 'Comedy', 'LowBudget', 'LowRating'})"
0.0871559633027523,"frozenset({'LowRevenue', 'NotPopularTop25', 'Comedy', 'LowBudget', 'NonSummerRelease'})"
0.0779816513761468,"frozenset({'LowRevenue', 'ShortRuntime', 'NotPopularTop25', 'Comedy', 'LowBudget'})"
0.07339449541284404,"frozenset({'LowRevenue', 'LongRuntime', 'NotPopularTop25', 'LowBudget', 'Drama'})"
0.07339449541284404,"frozenset({'LongRuntime', 'NotPopularTop25', 'LowBudget', 'NonSummerRelease', 'Drama'})"
0.0963302752293578,"frozenset({'LowRevenue', 'LowBudget', 'LowRating', 'NonSummerRelease', 'Drama'})"
0.0963302752293578,"frozenset({'LowRevenue', 'NotPopularTop25', 'LowBudget', 'LowRating', 'Drama'})"
0.08256880733944955,"frozenset({'NotPopularTop25', 'LowBudget', 'LowRating', 'NonSummerRelease', 'Drama'})"
0.11467889908256881,"frozenset({'LowRevenue', 'NotPopularTop25', 'LowBudget', 'NonSummerRelease', 'Drama'})"
0.07339449541284404,"frozenset({'LowRevenue', 'ShortRuntime', 'LowBudget', 'NonSummerRelease', 'Drama'})"
0.0871559633027523,"frozenset({'LowRevenue', 'NotPopularTop25', 'LowRating', 'NonSummerRelease', 'Drama'})"
0.18807339449541285,"frozenset({'HighRating', 'HighBudget', 'LongRuntime', 'HighRevenue', 'NonSummerRelease'})"
0.2018348623853211,"frozenset({'HighRating', 'HighBudget', 'LongRuntime', 'NotPopularTop25', 'HighRevenue'})"
0.10091743119266056,"frozenset({'HighRating', 'HighBudget', 'LongRuntime', 'Science Fiction', 'HighRevenue'})"
0.1651376146788991,"frozenset({'HighRating', 'HighBudget', 'NotPopularTop25', 'HighRevenue', 'NonSummerRelease'})"
0.0871559633027523,"frozenset({'HighRating', 'HighBudget', 'Science Fiction', 'HighRevenue', 'NonSummerRelease'})"
0.0871559633027523,"frozenset({'HighRating', 'HighBudget', 'Science Fiction', 'NotPopularTop25', 'HighRevenue'})"
0.1559633027522936,"frozenset({'HighRating', 'HighBudget', 'LongRuntime', 'NotPopularTop25', 'NonSummerRelease'})"
0.0871559633027523,"frozenset({'HighRating', 'HighBudget', 'LongRuntime', 'Science Fiction', 'NonSummerRelease'})"
0.09174311926605505,"frozenset({'HighRating', 'HighBudget', 'LongRuntime', 'Science Fiction', 'NotPopularTop25'})"
0.07339449541284404,"frozenset({'HighRating', 'HighBudget', 'Science Fiction', 'NotPopularTop25', 'NonSummerRelease'})"
0.18807339449541285,"frozenset({'HighBudget', 'LongRuntime', 'NotPopularTop25', 'HighRevenue', 'NonSummerRelease'})"
0.09174311926605505,"frozenset({'HighBudget', 'LongRuntime', 'Science Fiction', 'HighRevenue', 'NonSummerRelease'})"
0.0779816513761468,"frozenset({'NonSummerRelease', 'HighBudget', 'LongRuntime', 'HighRevenue', 'Thriller'})"
0.0963302752293578,"frozenset({'HighBudget', 'LongRuntime', 'Science Fiction', 'NotPopularTop25', 'HighRevenue'})"
0.07339449541284404,"frozenset({'NonSummerRelease', 'HighBudget', 'NotPopularTop25', 'HighRevenue', 'Thriller'})"
0.07339449541284404,"frozenset({'HighBudget', 'LongRuntime', 'Science Fiction', 'NotPopularTop25', 'NonSummerRelease'})"
0.17889908256880735,"frozenset({'HighRating', 'LongRuntime', 'NotPopularTop25', 'HighRevenue', 'NonSummerRelease'})"
0.08256880733944955,"frozenset({'HighRating', 'LongRuntime', 'Science Fiction', 'HighRevenue', 'NonSummerRelease'})"
0.0871559633027523,"frozenset({'HighRating', 'LongRuntime', 'Science Fiction', 'NotPopularTop25', 'HighRevenue'})"
0.07339449541284404,"frozenset({'HighRating', 'LongRuntime', 'Science Fiction', 'NotPopularTop25', 'NonSummerRelease'})"
0.07339449541284404,"frozenset({'LongRuntime', 'Science Fiction', 'NotPopularTop25', 'HighRevenue', 'NonSummerRelease'})"
0.0779816513761468,"frozenset({'LowRevenue', 'LowRating', 'ShortRuntime', 'LowBudget', 'Horror'})"
0.07339449541284404,"frozenset({'LowRating', 'ShortRuntime', 'NotPopularTop25', 'LowBudget', 'Horror'})"
0.24770642201834864,"frozenset({'LowRevenue', 'NotPopularTop25', 'LowBudget', 'LowRating', 'NonSummerRelease'})"
0.24311926605504589,"frozenset({'LowRevenue', 'ShortRuntime', 'LowBudget', 'LowRating', 'NonSummerRelease'})"
0.0779816513761468,"frozenset({'LowRevenue', 'Thriller', 'LowBudget', 'LowRating', 'NonSummerRelease'})"
0.23394495412844038,"frozenset({'LowRevenue', 'ShortRuntime', 'NotPopularTop25', 'LowBudget', 'LowRating'})"
0.07339449541284404,"frozenset({'LowRevenue', 'NotPopularTop25', 'LowBudget', 'LowRating', 'Thriller'})"
0.10550458715596331,"frozenset({'LowRevenue', 'ShortRuntime', 'LowBudget', 'LowRating', 'Thriller'})"
0.21559633027522937,"frozenset({'ShortRuntime', 'NotPopularTop25', 'LowBudget', 'LowRating', 'NonSummerRelease'})"
0.0779816513761468,"frozenset({'ShortRuntime', 'Thriller', 'LowBudget', 'LowRating', 'NonSummerRelease'})"
0.23853211009174313,"frozenset({'LowRevenue', 'ShortRuntime', 'NotPopularTop25', 'LowBudget', 'NonSummerRelease'})"
0.0871559633027523,"frozenset({'LowRevenue', 'ShortRuntime', 'Thriller', 'LowBudget', 'NonSummerRelease'})"
0.0779816513761468,"frozenset({'LowRevenue', 'ShortRuntime', 'NotPopularTop25', 'LowBudget', 'Thriller'})"
0.21559633027522937,"frozenset({'LowRevenue', 'ShortRuntime', 'NotPopularTop25', 'LowRating', 'NonSummerRelease'})"
0.0963302752293578,"frozenset({'LowRevenue', 'ShortRuntime', 'Thriller', 'LowRating', 'NonSummerRelease'})"
0.07339449541284404,"frozenset({'NonSummerRelease', 'ShortRuntime', 'NotPopularTop25', 'LowRating', 'Thriller'})"
0.10091743119266056,"frozenset({'HighRating', 'HighBudget', 'LongRuntime', 'Action', 'Adventure', 'HighRevenue'})"
0.0871559633027523,"frozenset({'HighRating', 'HighBudget', 'Action', 'Adventure', 'HighRevenue', 'NonSummerRelease'})"
0.0963302752293578,"frozenset({'HighRating', 'HighBudget', 'Action', 'NotPopularTop25', 'Adventure', 'HighRevenue'})"
0.08256880733944955,"frozenset({'HighRating', 'HighBudget', 'LongRuntime', 'Action', 'Adventure', 'NonSummerRelease'})"
0.0963302752293578,"frozenset({'HighRating', 'HighBudget', 'LongRuntime', 'Action', 'NotPopularTop25', 'Adventure'})"
0.0779816513761468,"frozenset({'HighRating', 'HighBudget', 'Action', 'NotPopularTop25', 'Adventure', 'NonSummerRelease'})"
0.0871559633027523,"frozenset({'HighBudget', 'LongRuntime', 'Action', 'Adventure', 'HighRevenue', 'NonSummerRelease'})"
0.10091743119266056,"frozenset({'HighBudget', 'LongRuntime', 'Action', 'NotPopularTop25', 'Adventure', 'HighRevenue'})"
0.07339449541284404,"frozenset({'HighBudget', 'LongRuntime', 'Action', 'Science Fiction', 'Adventure', 'HighRevenue'})"
0.0779816513761468,"frozenset({'HighBudget', 'Action', 'NotPopularTop25', 'Adventure', 'HighRevenue', 'NonSummerRelease'})"
0.0779816513761468,"frozenset({'HighBudget', 'LongRuntime', 'Action', 'NotPopularTop25', 'Adventure', 'NonSummerRelease'})"
0.08256880733944955,"frozenset({'HighRating', 'LongRuntime', 'Action', 'Adventure', 'HighRevenue', 'NonSummerRelease'})"
0.0963302752293578,"frozenset({'HighRating', 'LongRuntime', 'Action', 'NotPopularTop25', 'Adventure', 'HighRevenue'})"
0.0779816513761468,"frozenset({'HighRating', 'Action', 'NotPopularTop25', 'Adventure', 'HighRevenue', 'NonSummerRelease'})"
0.0779816513761468,"frozenset({'HighRating', 'LongRuntime', 'Action', 'NotPopularTop25', 'Adventure', 'NonSummerRelease'})"
0.08256880733944955,"frozenset({'LongRuntime', 'Action', 'NotPopularTop25', 'Adventure', 'HighRevenue', 'NonSummerRelease'})"
0.11467889908256881,"frozenset({'HighRating', 'HighBudget', 'LongRuntime', 'Action', 'HighRevenue', 'NonSummerRelease'})"
0.13761467889908258,"frozenset({'HighRating', 'HighBudget', 'LongRuntime', 'Action', 'NotPopularTop25', 'HighRevenue'})"
0.0779816513761468,"frozenset({'HighRating', 'HighBudget', 'LongRuntime', 'Action', 'Science Fiction', 'HighRevenue'})"
0.10091743119266056,"frozenset({'HighRating', 'HighBudget', 'Action', 'NotPopularTop25', 'HighRevenue', 'NonSummerRelease'})"
0.07339449541284404,"frozenset({'HighRating', 'HighBudget', 'Action', 'NotPopularTop25', 'Science Fiction', 'HighRevenue'})"
0.10091743119266056,"frozenset({'HighRating', 'HighBudget', 'LongRuntime', 'Action', 'NotPopularTop25', 'NonSummerRelease'})"
0.07339449541284404,"frozenset({'HighRating', 'HighBudget', 'LongRuntime', 'Action', 'NotPopularTop25', 'Science Fiction'})"
0.11009174311926606,"frozenset({'HighBudget', 'LongRuntime', 'Action', 'NotPopularTop25', 'HighRevenue', 'NonSummerRelease'})"
0.0779816513761468,"frozenset({'HighBudget', 'LongRuntime', 'Action', 'NotPopularTop25', 'Science Fiction', 'HighRevenue'})"
0.10550458715596331,"frozenset({'HighRating', 'LongRuntime', 'Action', 'NotPopularTop25', 'HighRevenue', 'NonSummerRelease'})"
0.07339449541284404,"frozenset({'HighRating', 'LongRuntime', 'Action', 'NotPopularTop25', 'Science Fiction', 'HighRevenue'})"
0.11009174311926606,"frozenset({'HighRating', 'HighBudget', 'LongRuntime', 'Adventure', 'HighRevenue', 'NonSummerRelease'})"
0.11926605504587157,"frozenset({'HighRating', 'HighBudget', 'LongRuntime', 'NotPopularTop25', 'Adventure', 'HighRevenue'})"
0.07339449541284404,"frozenset({'HighRating', 'HighBudget', 'LongRuntime', 'Science Fiction', 'Adventure', 'HighRevenue'})"
0.11926605504587157,"frozenset({'HighRating', 'HighBudget', 'NotPopularTop25', 'Adventure', 'HighRevenue', 'NonSummerRelease'})"
0.10091743119266056,"frozenset({'HighRating', 'HighBudget', 'LongRuntime', 'NotPopularTop25', 'Adventure', 'NonSummerRelease'})"
0.10550458715596331,"frozenset({'HighBudget', 'LongRuntime', 'NotPopularTop25', 'Adventure', 'HighRevenue', 'NonSummerRelease'})"
0.10091743119266056,"frozenset({'HighRating', 'LongRuntime', 'NotPopularTop25', 'Adventure', 'HighRevenue', 'NonSummerRelease'})"
0.08256880733944955,"frozenset({'LowRevenue', 'NotPopularTop25', 'LowBudget', 'LowRating', 'NonSummerRelease', 'Drama'})"
0.14678899082568808,"frozenset({'HighRating', 'HighBudget', 'LongRuntime', 'NotPopularTop25', 'HighRevenue', 'NonSummerRelease'})"
