antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'HighRevenue', 'Action'})","frozenset({'Science Fiction', 'NotPopularTop25', 'LongRuntime'})",0.22935779816513763,0.10550458715596331,0.08256880733944955,0.36,3.412173913043478,1.0,0.05837050753303594,1.3976490825688073,0.9173280423280421,0.3272727272727273,0.28451282051282045,0.571304347826087
"frozenset({'Adventure', 'LongRuntime'})","frozenset({'HighRating', 'Action', 'HighRevenue'})",0.16972477064220184,0.1743119266055046,0.10091743119266056,0.5945945945945946,3.411095305832148,1.0,0.07133237942934097,2.0366972477064222,0.8513309894525364,0.4150943396226415,0.509009009009009,0.5867709815078237
"frozenset({'Adventure', 'LongRuntime'})","frozenset({'HighRating', 'HighBudget', 'NonSummerRelease', 'NotPopularTop25'})",0.16972477064220184,0.1743119266055046,0.10091743119266056,0.5945945945945946,3.411095305832148,1.0,0.07133237942934097,2.0366972477064222,0.8513309894525364,0.4150943396226415,0.509009009009009,0.5867709815078237
"frozenset({'HighRating', 'Action', 'HighRevenue'})","frozenset({'Adventure', 'LongRuntime'})",0.1743119266055046,0.16972477064220184,0.10091743119266056,0.5789473684210527,3.411095305832148,1.0,0.07133237942934097,1.9719036697247707,0.8560606060606062,0.4150943396226415,0.4928758359988369,0.5867709815078237
"frozenset({'HighRating', 'HighBudget', 'NonSummerRelease', 'NotPopularTop25'})","frozenset({'Adventure', 'LongRuntime'})",0.1743119266055046,0.16972477064220184,0.10091743119266056,0.5789473684210527,3.411095305832148,1.0,0.07133237942934097,1.9719036697247707,0.8560606060606062,0.4150943396226415,0.4928758359988369,0.5867709815078237
"frozenset({'LowBudget', 'LongRuntime'})","frozenset({'LowRevenue', 'Drama', 'NotPopularTop25'})",0.15137614678899083,0.14220183486238533,0.07339449541284404,0.48484848484848486,3.409579667644184,1.0,0.05186852958505177,1.665137614678899,0.8327702702702703,0.3333333333333333,0.39944903581267216,0.5004887585532747
"frozenset({'LowRevenue', 'Drama', 'NotPopularTop25'})","frozenset({'LowBudget', 'LongRuntime'})",0.14220183486238533,0.15137614678899083,0.07339449541284404,0.5161290322580645,3.4095796676441834,1.0,0.05186852958505177,1.7538226299694188,0.8238636363636365,0.3333333333333333,0.42981691368788144,0.5004887585532747
"frozenset({'HighRevenue', 'Action', 'NonSummerRelease', 'LongRuntime'})","frozenset({'HighRating', 'Adventure'})",0.14678899082568808,0.1651376146788991,0.08256880733944955,0.5625,3.40625,1.0,0.058328423533372614,1.9082568807339448,0.8279569892473119,0.36,0.47596153846153844,0.53125
"frozenset({'NonSummerRelease', 'Adventure', 'NotPopularTop25'})","frozenset({'HighRating', 'HighBudget', 'LongRuntime', 'Action', 'HighRevenue'})",0.14678899082568808,0.1559633027522936,0.0779816513761468,0.53125,3.40625,1.0,0.05508795555929635,1.800611620795107,0.8279569892473118,0.3469387755102041,0.444633152173913,0.515625
"frozenset({'HighRating', 'Adventure'})","frozenset({'HighRevenue', 'Action', 'NonSummerRelease', 'LongRuntime'})",0.1651376146788991,0.14678899082568808,0.08256880733944955,0.5,3.40625,1.0,0.058328423533372614,1.7064220183486238,0.8461538461538461,0.36,0.41397849462365593,0.53125
"frozenset({'HighRating', 'HighBudget', 'LongRuntime', 'Action', 'HighRevenue'})","frozenset({'NonSummerRelease', 'Adventure', 'NotPopularTop25'})",0.1559633027522936,0.14678899082568808,0.0779816513761468,0.5,3.40625,1.0,0.05508795555929635,1.7064220183486238,0.8369565217391303,0.3469387755102041,0.41397849462365593,0.515625
"frozenset({'HighRating', 'Science Fiction', 'HighRevenue', 'NotPopularTop25'})","frozenset({'Action', 'LongRuntime'})",0.0871559633027523,0.24770642201834864,0.07339449541284404,0.8421052631578947,3.3996101364522415,1.0,0.05180540358555677,4.76452599388379,0.7732412060301508,0.28070175438596495,0.7901155327342746,0.5692007797270955
"frozenset({'HighRating', 'HighBudget', 'Science Fiction', 'NotPopularTop25', 'HighRevenue'})","frozenset({'Action', 'LongRuntime'})",0.0871559633027523,0.24770642201834864,0.07339449541284404,0.8421052631578947,3.3996101364522415,1.0,0.05180540358555677,4.76452599388379,0.7732412060301508,0.28070175438596495,0.7901155327342746,0.5692007797270955
"frozenset({'HighRating', 'Action', 'NonSummerRelease'})","frozenset({'HighRevenue', 'Adventure', 'LongRuntime'})",0.1559633027522936,0.1559633027522936,0.08256880733944955,0.5294117647058824,3.394463667820069,1.0,0.058244255534045955,1.7935779816513762,0.8357487922705313,0.36,0.44245524296675187,0.5294117647058824
"frozenset({'HighRevenue', 'Adventure', 'LongRuntime'})","frozenset({'HighRating', 'Action', 'NonSummerRelease'})",0.1559633027522936,0.1559633027522936,0.08256880733944955,0.5294117647058824,3.394463667820069,1.0,0.058244255534045955,1.7935779816513762,0.8357487922705313,0.36,0.44245524296675187,0.5294117647058824
"frozenset({'HighRating', 'HighBudget', 'NonSummerRelease', 'NotPopularTop25'})","frozenset({'HighRevenue', 'Adventure'})",0.1743119266055046,0.2018348623853211,0.11926605504587157,0.6842105263157895,3.389952153110048,1.0,0.08408383132732936,2.5275229357798166,0.8538461538461539,0.4642857142857143,0.604355716878403,0.6375598086124402
"frozenset({'HighRevenue', 'Adventure'})","frozenset({'HighRating', 'HighBudget', 'NonSummerRelease', 'NotPopularTop25'})",0.2018348623853211,0.1743119266055046,0.11926605504587157,0.5909090909090909,3.389952153110048,1.0,0.08408383132732936,2.018348623853211,0.883289124668435,0.4642857142857143,0.5045454545454546,0.6375598086124402
"frozenset({'HighBudget', 'NonSummerRelease', 'Action'})","frozenset({'HighRating', 'Adventure'})",0.1559633027522936,0.1651376146788991,0.0871559633027523,0.5588235294117647,3.383986928104575,1.0,0.06140055550879556,1.8923547400611622,0.8346681922196795,0.37254901960784315,0.4715578539107951,0.5433006535947713
"frozenset({'HighRevenue', 'Adventure', 'LongRuntime'})","frozenset({'HighBudget', 'Science Fiction'})",0.1559633027522936,0.1651376146788991,0.0871559633027523,0.5588235294117647,3.383986928104575,1.0,0.06140055550879556,1.8923547400611622,0.8346681922196795,0.37254901960784315,0.4715578539107951,0.5433006535947713
"frozenset({'HighRating', 'Adventure'})","frozenset({'HighBudget', 'NonSummerRelease', 'Action'})",0.1651376146788991,0.1559633027522936,0.0871559633027523,0.5277777777777778,3.383986928104575,1.0,0.06140055550879556,1.7873718294657315,0.8438403701561596,0.37254901960784315,0.44051932367149754,0.5433006535947713
"frozenset({'HighBudget', 'Science Fiction'})","frozenset({'HighRevenue', 'Adventure', 'LongRuntime'})",0.1651376146788991,0.1559633027522936,0.0871559633027523,0.5277777777777778,3.383986928104575,1.0,0.06140055550879556,1.7873718294657315,0.8438403701561596,0.37254901960784315,0.44051932367149754,0.5433006535947713
"frozenset({'HighRating', 'Action', 'NonSummerRelease', 'LongRuntime'})","frozenset({'HighRevenue', 'HighBudget', 'Adventure'})",0.12385321100917432,0.19724770642201836,0.08256880733944955,0.6666666666666666,3.37984496124031,1.0,0.058139045534887634,2.4082568807339446,0.8036649214659686,0.34615384615384615,0.5847619047619047,0.5426356589147286
"frozenset({'HighRating', 'Science Fiction', 'LongRuntime'})","frozenset({'HighRevenue', 'HighBudget', 'Adventure'})",0.11009174311926606,0.19724770642201836,0.07339449541284404,0.6666666666666666,3.37984496124031,1.0,0.05167915158656679,2.4082568807339446,0.7912371134020618,0.31372549019607837,0.5847619047619047,0.5193798449612403
"frozenset({'HighRevenue', 'HighBudget', 'Adventure'})","frozenset({'HighRating', 'Action', 'NonSummerRelease', 'LongRuntime'})",0.19724770642201836,0.12385321100917432,0.08256880733944955,0.4186046511627907,3.37984496124031,1.0,0.058139045534887634,1.5069724770642203,0.877142857142857,0.34615384615384615,0.33641787410203344,0.5426356589147286
"frozenset({'HighRevenue', 'HighBudget', 'Adventure'})","frozenset({'HighRating', 'Science Fiction', 'LongRuntime'})",0.19724770642201836,0.11009174311926606,0.07339449541284404,0.37209302325581395,3.37984496124031,1.0,0.05167915158656679,1.417261297995243,0.8771428571428572,0.31372549019607837,0.2944138096379765,0.5193798449612403
"frozenset({'HighRating', 'HighBudget', 'LongRuntime'})","frozenset({'HighRevenue', 'Action', 'Adventure', 'NotPopularTop25'})",0.2706422018348624,0.10550458715596331,0.0963302752293578,0.35593220338983056,3.373618275607959,1.0,0.06777628145778976,1.388821825205215,0.9646600778676252,0.34426229508196726,0.2799652325076054,0.63448784082535
"frozenset({'HighRevenue', 'Action', 'Adventure', 'NotPopularTop25'})","frozenset({'HighRating', 'HighBudget', 'LongRuntime'})",0.10550458715596331,0.2706422018348624,0.0963302752293578,0.9130434782608695,3.3736182756079587,1.0,0.06777628145778976,8.387614678899077,0.7865689865689867,0.34426229508196726,0.8807765928356577,0.63448784082535
"frozenset({'HighRating', 'Action'})","frozenset({'Science Fiction', 'NotPopularTop25', 'LongRuntime'})",0.20642201834862386,0.10550458715596331,0.07339449541284404,0.35555555555555557,3.370048309178744,1.0,0.0516160255870718,1.3880101233786777,0.8861994219653179,0.3076923076923077,0.2795441595441596,0.5256038647342995
"frozenset({'Science Fiction', 'NotPopularTop25', 'LongRuntime'})","frozenset({'HighRating', 'Action'})",0.10550458715596331,0.20642201834862386,0.07339449541284404,0.6956521739130435,3.3700483091787437,1.0,0.0516160255870718,2.6074705111402356,0.7862179487179487,0.3076923076923077,0.6164865544106559,0.5256038647342995
"frozenset({'HighRevenue', 'HighBudget', 'NotPopularTop25', 'LongRuntime'})","frozenset({'HighRating', 'Action', 'NonSummerRelease', 'Adventure'})",0.25229357798165136,0.09174311926605505,0.0779816513761468,0.30909090909090914,3.3690909090909096,1.0,0.05483545156131639,1.3145823273780781,0.9404547094911583,0.29310344827586216,0.2393021120293848,0.5795454545454546
"frozenset({'HighRating', 'Action', 'NonSummerRelease', 'Adventure'})","frozenset({'HighRevenue', 'HighBudget', 'NotPopularTop25', 'LongRuntime'})",0.09174311926605505,0.25229357798165136,0.0779816513761468,0.85,3.369090909090909,1.0,0.05483545156131639,4.984709480122324,0.774212715389186,0.29310344827586216,0.7993865030674845,0.5795454545454546
"frozenset({'HighRating', 'Science Fiction'})","frozenset({'HighRevenue', 'Adventure'})",0.11467889908256881,0.2018348623853211,0.0779816513761468,0.68,3.369090909090909,1.0,0.05483545156131639,2.494266055045872,0.7942700396220664,0.326923076923077,0.599080459770115,0.5331818181818182
"frozenset({'HighBudget', 'NonSummerRelease', 'Action', 'NotPopularTop25'})","frozenset({'HighRevenue', 'Adventure'})",0.11467889908256881,0.2018348623853211,0.0779816513761468,0.68,3.369090909090909,1.0,0.05483545156131639,2.494266055045872,0.7942700396220664,0.326923076923077,0.599080459770115,0.5331818181818182
"frozenset({'HighRevenue', 'Action'})","frozenset({'HighBudget', 'Science Fiction', 'NotPopularTop25', 'LongRuntime'})",0.22935779816513763,0.10091743119266056,0.0779816513761468,0.34,3.369090909090909,1.0,0.05483545156131639,1.362246316374757,0.9124649859943977,0.3090909090909091,0.2659183673469388,0.5563636363636364
"frozenset({'HighRevenue', 'Action'})","frozenset({'HighRating', 'LongRuntime', 'NotPopularTop25', 'Adventure', 'NonSummerRelease'})",0.22935779816513763,0.10091743119266056,0.0779816513761468,0.34,3.369090909090909,1.0,0.05483545156131639,1.362246316374757,0.9124649859943977,0.3090909090909091,0.2659183673469388,0.5563636363636364
"frozenset({'HighRevenue', 'Action'})","frozenset({'HighRating', 'HighBudget', 'LongRuntime', 'NotPopularTop25', 'Adventure', 'NonSummerRelease'})",0.22935779816513763,0.10091743119266056,0.0779816513761468,0.34,3.369090909090909,1.0,0.05483545156131639,1.362246316374757,0.9124649859943977,0.3090909090909091,0.2659183673469388,0.5563636363636364
"frozenset({'HighBudget', 'Science Fiction', 'NotPopularTop25', 'LongRuntime'})","frozenset({'HighRevenue', 'Action'})",0.10091743119266056,0.22935779816513763,0.0779816513761468,0.7727272727272727,3.3690909090909087,1.0,0.05483545156131639,3.3908256880733942,0.7821128451380552,0.3090909090909091,0.7050865800865801,0.5563636363636364
"frozenset({'HighRating', 'LongRuntime', 'NotPopularTop25', 'Adventure', 'NonSummerRelease'})","frozenset({'HighRevenue', 'Action'})",0.10091743119266056,0.22935779816513763,0.0779816513761468,0.7727272727272727,3.3690909090909087,1.0,0.05483545156131639,3.3908256880733942,0.7821128451380552,0.3090909090909091,0.7050865800865801,0.5563636363636364
"frozenset({'HighRating', 'HighBudget', 'LongRuntime', 'NotPopularTop25', 'Adventure', 'NonSummerRelease'})","frozenset({'HighRevenue', 'Action'})",0.10091743119266056,0.22935779816513763,0.0779816513761468,0.7727272727272727,3.3690909090909087,1.0,0.05483545156131639,3.3908256880733942,0.7821128451380552,0.3090909090909091,0.7050865800865801,0.5563636363636364
"frozenset({'HighRevenue', 'Adventure'})","frozenset({'HighRating', 'Science Fiction'})",0.2018348623853211,0.11467889908256881,0.0779816513761468,0.38636363636363635,3.3690909090909087,1.0,0.05483545156131639,1.4427454977913694,0.881000676132522,0.326923076923077,0.30687706076307114,0.5331818181818182
"frozenset({'HighRevenue', 'Adventure'})","frozenset({'HighBudget', 'NonSummerRelease', 'Action', 'NotPopularTop25'})",0.2018348623853211,0.11467889908256881,0.0779816513761468,0.38636363636363635,3.3690909090909087,1.0,0.05483545156131639,1.4427454977913694,0.881000676132522,0.326923076923077,0.30687706076307114,0.5331818181818182
"frozenset({'HighRating', 'Action', 'NotPopularTop25'})","frozenset({'HighBudget', 'Science Fiction', 'LongRuntime'})",0.16972477064220184,0.12844036697247707,0.07339449541284404,0.43243243243243246,3.3667953667953667,1.0,0.05159498358724013,1.5356050677151596,0.8466850828729281,0.326530612244898,0.34879089615931724,0.5019305019305019
"frozenset({'HighRating', 'Action', 'NotPopularTop25'})","frozenset({'HighRevenue', 'Science Fiction', 'LongRuntime'})",0.16972477064220184,0.12844036697247707,0.07339449541284404,0.43243243243243246,3.3667953667953667,1.0,0.05159498358724013,1.5356050677151596,0.8466850828729281,0.326530612244898,0.34879089615931724,0.5019305019305019
"frozenset({'HighBudget', 'Science Fiction', 'LongRuntime'})","frozenset({'HighRating', 'Action', 'NotPopularTop25'})",0.12844036697247707,0.16972477064220184,0.07339449541284404,0.5714285714285714,3.3667953667953663,1.0,0.05159498358724013,1.937308868501529,0.806578947368421,0.326530612244898,0.4838200473559589,0.5019305019305019
"frozenset({'HighRevenue', 'Science Fiction', 'LongRuntime'})","frozenset({'HighRating', 'Action', 'NotPopularTop25'})",0.12844036697247707,0.16972477064220184,0.07339449541284404,0.5714285714285714,3.3667953667953663,1.0,0.05159498358724013,1.937308868501529,0.806578947368421,0.326530612244898,0.4838200473559589,0.5019305019305019
"frozenset({'HighRating', 'Action', 'Adventure', 'HighRevenue', 'NonSummerRelease'})","frozenset({'HighBudget', 'NotPopularTop25', 'LongRuntime'})",0.0871559633027523,0.26605504587155965,0.0779816513761468,0.8947368421052632,3.362976406533575,1.0,0.05479336756165306,6.972477064220184,0.7697310079810818,0.2833333333333333,0.8565789473684209,0.5939201451905626
"frozenset({'HighBudget', 'LongRuntime', 'Action', 'Adventure', 'NonSummerRelease'})","frozenset({'HighRating', 'HighRevenue', 'NotPopularTop25'})",0.0871559633027523,0.26605504587155965,0.0779816513761468,0.8947368421052632,3.362976406533575,1.0,0.05479336756165306,6.972477064220184,0.7697310079810818,0.2833333333333333,0.8565789473684209,0.5939201451905626
"frozenset({'HighBudget', 'NonSummerRelease', 'Adventure', 'NotPopularTop25'})","frozenset({'HighRating', 'Action', 'HighRevenue'})",0.13302752293577982,0.1743119266055046,0.0779816513761468,0.5862068965517241,3.362976406533575,1.0,0.05479336756165306,1.995412844036697,0.8104575163398693,0.33999999999999997,0.49885057471264366,0.5167876588021778
"frozenset({'Action', 'Adventure', 'LongRuntime'})","frozenset({'HighRating', 'HighBudget', 'NonSummerRelease', 'NotPopularTop25'})",0.13302752293577982,0.1743119266055046,0.0779816513761468,0.5862068965517241,3.362976406533575,1.0,0.05479336756165306,1.995412844036697,0.8104575163398693,0.33999999999999997,0.49885057471264366,0.5167876588021778
"frozenset({'HighRating', 'Action', 'HighRevenue'})","frozenset({'HighBudget', 'NonSummerRelease', 'Adventure', 'NotPopularTop25'})",0.1743119266055046,0.13302752293577982,0.0779816513761468,0.4473684210526316,3.362976406533575,1.0,0.05479336756165306,1.5688073394495414,0.8509803921568628,0.33999999999999997,0.36257309941520466,0.5167876588021778
"frozenset({'HighRating', 'HighBudget', 'NonSummerRelease', 'NotPopularTop25'})","frozenset({'Action', 'Adventure', 'LongRuntime'})",0.1743119266055046,0.13302752293577982,0.0779816513761468,0.4473684210526316,3.362976406533575,1.0,0.05479336756165306,1.5688073394495414,0.8509803921568628,0.33999999999999997,0.36257309941520466,0.5167876588021778
"frozenset({'HighBudget', 'Science Fiction', 'LongRuntime'})","frozenset({'HighRevenue', 'Adventure'})",0.12844036697247707,0.2018348623853211,0.0871559633027523,0.6785714285714286,3.362012987012987,1.0,0.061232219510142245,2.4831804281345566,0.8060941828254848,0.3584905660377358,0.5972906403940887,0.5551948051948052
"frozenset({'HighRevenue', 'Adventure'})","frozenset({'HighBudget', 'Science Fiction', 'LongRuntime'})",0.2018348623853211,0.12844036697247707,0.0871559633027523,0.4318181818181818,3.362012987012987,1.0,0.061232219510142245,1.5339449541284405,0.8802177858439201,0.3584905660377358,0.3480861244019139,0.5551948051948052
"frozenset({'HighRevenue', 'HighBudget', 'NonSummerRelease', 'NotPopularTop25'})","frozenset({'HighRating', 'Adventure', 'LongRuntime'})",0.23394495412844038,0.12844036697247707,0.10091743119266056,0.43137254901960786,3.358543417366947,1.0,0.07086945543304436,1.5327428029104715,0.9167120304844856,0.38596491228070173,0.3475748194014448,0.6085434173669468
"frozenset({'HighRating', 'Adventure', 'LongRuntime'})","frozenset({'HighRevenue', 'HighBudget', 'NonSummerRelease', 'NotPopularTop25'})",0.12844036697247707,0.23394495412844038,0.10091743119266056,0.7857142857142857,3.3585434173669464,1.0,0.07086945543304436,3.574923547400611,0.8057416267942584,0.38596491228070173,0.72027373823781,0.6085434173669468
"frozenset({'Action', 'Adventure', 'NotPopularTop25'})","frozenset({'HighRating', 'HighBudget', 'NonSummerRelease', 'LongRuntime'})",0.11009174311926606,0.21100917431192662,0.0779816513761468,0.7083333333333334,3.3568840579710146,1.0,0.05475128356198973,2.7051114023591087,0.7889630078835658,0.32075471698113206,0.6303294573643412,0.5389492753623188
"frozenset({'HighBudget', 'Adventure'})","frozenset({'HighRating', 'HighRevenue', 'Science Fiction'})",0.22018348623853212,0.10550458715596331,0.0779816513761468,0.3541666666666667,3.3568840579710146,1.0,0.05475128356198973,1.3850251553714117,0.9003460207612457,0.31481481481481477,0.277991452991453,0.5466485507246377
"frozenset({'HighBudget', 'Adventure'})","frozenset({'HighRating', 'LongRuntime', 'Action', 'NotPopularTop25', 'NonSummerRelease'})",0.22018348623853212,0.10550458715596331,0.0779816513761468,0.3541666666666667,3.3568840579710146,1.0,0.05475128356198973,1.3850251553714117,0.9003460207612457,0.31481481481481477,0.277991452991453,0.5466485507246377
"frozenset({'HighBudget', 'Adventure'})","frozenset({'HighRating', 'LongRuntime', 'Action', 'NotPopularTop25', 'HighRevenue', 'NonSummerRelease'})",0.22018348623853212,0.10550458715596331,0.0779816513761468,0.3541666666666667,3.3568840579710146,1.0,0.05475128356198973,1.3850251553714117,0.9003460207612457,0.31481481481481477,0.277991452991453,0.5466485507246377
"frozenset({'HighRating', 'HighRevenue', 'Science Fiction'})","frozenset({'HighBudget', 'Adventure'})",0.10550458715596331,0.22018348623853212,0.0779816513761468,0.7391304347826086,3.356884057971014,1.0,0.05475128356198973,2.9892966360856263,0.7849170437405733,0.31481481481481477,0.6654731457800511,0.5466485507246377
"frozenset({'HighRating', 'LongRuntime', 'Action', 'NotPopularTop25', 'NonSummerRelease'})","frozenset({'HighBudget', 'Adventure'})",0.10550458715596331,0.22018348623853212,0.0779816513761468,0.7391304347826086,3.356884057971014,1.0,0.05475128356198973,2.9892966360856263,0.7849170437405733,0.31481481481481477,0.6654731457800511,0.5466485507246377
"frozenset({'HighRating', 'LongRuntime', 'Action', 'NotPopularTop25', 'HighRevenue', 'NonSummerRelease'})","frozenset({'HighBudget', 'Adventure'})",0.10550458715596331,0.22018348623853212,0.0779816513761468,0.7391304347826086,3.356884057971014,1.0,0.05475128356198973,2.9892966360856263,0.7849170437405733,0.31481481481481477,0.6654731457800511,0.5466485507246377
"frozenset({'HighRating', 'HighBudget', 'NonSummerRelease', 'LongRuntime'})","frozenset({'Action', 'Adventure', 'NotPopularTop25'})",0.21100917431192662,0.11009174311926606,0.0779816513761468,0.3695652173913043,3.356884057971014,1.0,0.05475128356198973,1.4115786143625435,0.8898768809849521,0.32075471698113206,0.2915732855221873,0.5389492753623188
"frozenset({'HighRevenue', 'HighBudget', 'Action'})","frozenset({'HighRating', 'Adventure', 'NotPopularTop25'})",0.2018348623853211,0.14220183486238533,0.0963302752293578,0.4772727272727273,3.3563049853372435,1.0,0.0676289874589681,1.6410051854806542,0.879584017515052,0.38888888888888884,0.39061740398638795,0.5773460410557185
"frozenset({'HighRevenue', 'Adventure'})","frozenset({'HighRating', 'Action', 'NotPopularTop25', 'LongRuntime'})",0.2018348623853211,0.14220183486238533,0.0963302752293578,0.4772727272727273,3.3563049853372435,1.0,0.0676289874589681,1.6410051854806542,0.879584017515052,0.38888888888888884,0.39061740398638795,0.5773460410557185
"frozenset({'HighRating', 'HighBudget', 'LongRuntime', 'NotPopularTop25', 'HighRevenue'})","frozenset({'Action', 'Adventure'})",0.2018348623853211,0.14220183486238533,0.0963302752293578,0.4772727272727273,3.3563049853372435,1.0,0.0676289874589681,1.6410051854806542,0.879584017515052,0.38888888888888884,0.39061740398638795,0.5773460410557185
"frozenset({'HighRating', 'Adventure', 'NotPopularTop25'})","frozenset({'HighRevenue', 'HighBudget', 'Action'})",0.14220183486238533,0.2018348623853211,0.0963302752293578,0.6774193548387096,3.356304985337243,1.0,0.0676289874589681,2.474311926605504,0.818436465495289,0.38888888888888884,0.5958472376714867,0.5773460410557185
"frozenset({'HighRating', 'Action', 'NotPopularTop25', 'LongRuntime'})","frozenset({'HighRevenue', 'Adventure'})",0.14220183486238533,0.2018348623853211,0.0963302752293578,0.6774193548387096,3.356304985337243,1.0,0.0676289874589681,2.474311926605504,0.818436465495289,0.38888888888888884,0.5958472376714867,0.5773460410557185
"frozenset({'Action', 'Adventure'})","frozenset({'HighRating', 'HighBudget', 'LongRuntime', 'NotPopularTop25', 'HighRevenue'})",0.14220183486238533,0.2018348623853211,0.0963302752293578,0.6774193548387096,3.356304985337243,1.0,0.0676289874589681,2.474311926605504,0.818436465495289,0.38888888888888884,0.5958472376714867,0.5773460410557185
"frozenset({'Action', 'NotPopularTop25', 'LongRuntime'})","frozenset({'HighRevenue', 'Science Fiction'})",0.17889908256880735,0.13761467889908258,0.08256880733944955,0.46153846153846156,3.353846153846154,1.0,0.05794966753640266,1.601572739187418,0.8547486033519552,0.35294117647058826,0.3756137479541735,0.5307692307692308
"frozenset({'HighRating', 'Action'})","frozenset({'HighBudget', 'NonSummerRelease', 'Adventure', 'LongRuntime'})",0.20642201834862386,0.11926605504587157,0.08256880733944955,0.4,3.353846153846154,1.0,0.05794966753640266,1.4678899082568808,0.884393063583815,0.33962264150943394,0.31875,0.5461538461538462
"frozenset({'HighRating', 'Action'})","frozenset({'HighBudget', 'LongRuntime', 'Adventure', 'HighRevenue', 'NonSummerRelease'})",0.20642201834862386,0.11926605504587157,0.08256880733944955,0.4,3.353846153846154,1.0,0.05794966753640266,1.4678899082568808,0.884393063583815,0.33962264150943394,0.31875,0.5461538461538462
"frozenset({'HighBudget', 'NonSummerRelease', 'Adventure', 'LongRuntime'})","frozenset({'HighRating', 'Action'})",0.11926605504587157,0.20642201834862386,0.08256880733944955,0.6923076923076923,3.3538461538461535,1.0,0.05794966753640266,2.5791284403669725,0.796875,0.33962264150943394,0.6122721209426412,0.5461538461538462
"frozenset({'HighBudget', 'LongRuntime', 'Adventure', 'HighRevenue', 'NonSummerRelease'})","frozenset({'HighRating', 'Action'})",0.11926605504587157,0.20642201834862386,0.08256880733944955,0.6923076923076923,3.3538461538461535,1.0,0.05794966753640266,2.5791284403669725,0.796875,0.33962264150943394,0.6122721209426412,0.5461538461538462
"frozenset({'HighRating', 'HighBudget', 'Adventure'})","frozenset({'Action', 'NotPopularTop25', 'LongRuntime'})",0.16055045871559634,0.17889908256880735,0.0963302752293578,0.6,3.3538461538461535,1.0,0.06760794545913644,2.0527522935779814,0.8360655737704918,0.39622641509433965,0.5128491620111731,0.5692307692307692
"frozenset({'HighRating', 'HighRevenue', 'Adventure'})","frozenset({'Action', 'NotPopularTop25', 'LongRuntime'})",0.16055045871559634,0.17889908256880735,0.0963302752293578,0.6,3.3538461538461535,1.0,0.06760794545913644,2.0527522935779814,0.8360655737704918,0.39622641509433965,0.5128491620111731,0.5692307692307692
"frozenset({'HighRating', 'HighBudget', 'HighRevenue', 'Adventure'})","frozenset({'Action', 'NotPopularTop25', 'LongRuntime'})",0.16055045871559634,0.17889908256880735,0.0963302752293578,0.6,3.3538461538461535,1.0,0.06760794545913644,2.0527522935779814,0.8360655737704918,0.39622641509433965,0.5128491620111731,0.5692307692307692
"frozenset({'HighRevenue', 'Science Fiction'})","frozenset({'Action', 'NotPopularTop25', 'LongRuntime'})",0.13761467889908258,0.17889908256880735,0.08256880733944955,0.6,3.3538461538461535,1.0,0.05794966753640266,2.0527522935779814,0.8138297872340425,0.35294117647058826,0.5128491620111731,0.5307692307692308
"frozenset({'Action', 'NotPopularTop25', 'LongRuntime'})","frozenset({'HighRating', 'HighBudget', 'Adventure'})",0.17889908256880735,0.16055045871559634,0.0963302752293578,0.5384615384615384,3.3538461538461535,1.0,0.06760794545913644,1.8188073394495412,0.8547486033519553,0.39622641509433965,0.4501891551071878,0.5692307692307692
"frozenset({'Action', 'NotPopularTop25', 'LongRuntime'})","frozenset({'HighRating', 'HighRevenue', 'Adventure'})",0.17889908256880735,0.16055045871559634,0.0963302752293578,0.5384615384615384,3.3538461538461535,1.0,0.06760794545913644,1.8188073394495412,0.8547486033519553,0.39622641509433965,0.4501891551071878,0.5692307692307692
"frozenset({'Action', 'NotPopularTop25', 'LongRuntime'})","frozenset({'HighRating', 'HighBudget', 'HighRevenue', 'Adventure'})",0.17889908256880735,0.16055045871559634,0.0963302752293578,0.5384615384615384,3.3538461538461535,1.0,0.06760794545913644,1.8188073394495412,0.8547486033519553,0.39622641509433965,0.4501891551071878,0.5692307692307692
"frozenset({'HighRating', 'HighBudget', 'NonSummerRelease', 'Action'})","frozenset({'Adventure', 'NotPopularTop25'})",0.12385321100917432,0.18807339449541285,0.0779816513761468,0.6296296296296297,3.3477868112014453,1.0,0.054688157562494746,2.1922018348623853,0.8004311672312906,0.3333333333333333,0.5438376229336682,0.5221318879855466
"frozenset({'HighRating', 'Action', 'NonSummerRelease', 'LongRuntime'})","frozenset({'Adventure', 'NotPopularTop25'})",0.12385321100917432,0.18807339449541285,0.0779816513761468,0.6296296296296297,3.3477868112014453,1.0,0.054688157562494746,2.1922018348623853,0.8004311672312906,0.3333333333333333,0.5438376229336682,0.5221318879855466
"frozenset({'Adventure', 'NotPopularTop25'})","frozenset({'HighRating', 'HighBudget', 'NonSummerRelease', 'Action'})",0.18807339449541285,0.12385321100917432,0.0779816513761468,0.4146341463414634,3.347786811201445,1.0,0.054688157562494746,1.4967507645259936,0.8637421070122965,0.3333333333333333,0.33188609373004724,0.5221318879855466
